Document No,Purchase Date,Quantity,Net Price,Customer ID
12619061,00:00.0,14000,583,1109282
12625911,00:00.0,15000,427,1109282
12698886,00:00.0,1000,420,1109282
12561461,00:00.0,1000,864,1109282
12698886,00:00.0,4000,1322,1109282
12611081,00:00.0,3000,3491,1109282
12698886,00:00.0,600,3421,1109282
12618413,00:00.0,2000,2111,1109282
12583291,00:00.0,8000,1259,1109282
12643838,00:00.0,3000,590,1109282
12699319,00:00.0,6000,575,1109282
13136854,00:00.0,600,2840,1109282
12678598,00:00.0,3000,423,1109282
13064489,00:00.0,4000,1110,1109282
12583470,00:00.0,70000,568,1109282
12545862,00:00.0,4000,668,1109282
12595506,00:00.0,2000,589,1109282
12661375,00:00.0,9000,818,1109282
13064489,00:00.0,20000,692,1109282
12628723,00:00.0,3000,596,1109282
12586687,00:00.0,5000,1261,1109282
12545950,00:00.0,70000,894,1109282
12583225,00:00.0,3000,846,1109282
12578038,00:00.0,5000,588,1109282
12572106,00:00.0,3000,787,1109282
13054237,00:00.0,6000,351,1109282
13054237,00:00.0,2000,351,1109282
13131756,00:00.0,2000,737,1109282
13027090,00:00.0,1000,758,1109282
12699365,00:00.0,21000,420,1109282
12709743,00:00.0,10000,1318,1109282
12670615,00:00.0,3000,1309,1109282
12611081,00:00.0,6000,572,1109282
12572414,00:00.0,6000,1259,1109282
12684086,00:00.0,1000,417,1109282
13085443,00:00.0,1000,796,1109282
12545948,00:00.0,5000,645,1109282
12545948,00:00.0,60000,645,1109282
12625905,00:00.0,3000,427,1109282
12545948,00:00.0,10000,645,1109282
12619061,00:00.0,18000,412,1109282
12625905,00:00.0,1000,889,1109282
12595323,00:00.0,15000,569,1109282
12661729,00:00.0,2000,818,1109282
12661435,00:00.0,12000,611,1109282
12717608,00:00.0,1000,823,1109282
13104177,00:00.0,4000,476,1109282
12578038,00:00.0,11000,588,1109282
12661729,00:00.0,3000,1309,1109282
12609300,00:00.0,9000,583,1109282
12611134,00:00.0,250000,583,1109282
12717608,00:00.0,1000,823,1109282
12609300,00:00.0,3000,583,1109282
12643674,00:00.0,3000,601,1109282
12675056,00:00.0,1000,571,1109282
12593865,00:00.0,63000,406,1109282
12626014,00:00.0,20000,596,1109282
12561461,00:00.0,485000,864,1109282
12717772,00:00.0,5000,1315,1109282
12626014,00:00.0,35000,596,1109282
12545950,00:00.0,600000,894,1109282
12611014,00:00.0,2000,2166,1109282
12661435,00:00.0,2000,879,1109282
12587340,00:00.0,4000,787,1109282
12675056,00:00.0,1000,612,1109282
12626014,00:00.0,20000,596,1109282
12675339,00:00.0,1000,0,1109282
12573336,00:00.0,2000,612,1109282
12595323,00:00.0,120000,569,1109282
12611134,00:00.0,4000,583,1109282
12583489,00:00.0,200000,787,1109282
12626014,00:00.0,8000,596,1109282
12583489,00:00.0,80000,787,1109282
12625905,00:00.0,1000,889,1109282
12609300,00:00.0,24000,806,1109282
12595323,00:00.0,25000,569,1109282
12763569,00:00.0,40000,756,1109282
12567461,00:00.0,5000,612,1109282
12578039,00:00.0,5000,557,1109282
12699365,00:00.0,66000,593,1109282
12678678,00:00.0,7000,878,1109282
12567461,00:00.0,3000,612,1109282
12567461,00:00.0,6000,612,1109282
12717406,00:00.0,2000,591,1109282
12586680,00:00.0,1200,3401,1109282
12900972,00:00.0,2000,546,1109282
12900972,00:00.0,1000,546,1109282
12900972,00:00.0,1000,892,1109282
12808243,00:00.0,25000,797,1109282
12661435,00:00.0,1000,611,1109282
12717428,00:00.0,1000,418,1109282
12572414,00:00.0,40000,568,1109282
12626036,00:00.0,57000,827,1109282
12545950,00:00.0,6000,894,1109282
12578040,00:00.0,4000,568,1109282
12595323,00:00.0,5000,569,1109282
12678712,00:00.0,10000,571,1109282
12678712,00:00.0,10000,571,1109282
12572106,00:00.0,2000,557,1109282
12699470,00:00.0,1000,5045,1109282
12595442,00:00.0,5000,588,1109282
12717428,00:00.0,17000,418,1109282
12586687,00:00.0,17000,588,1109282
12596521,00:00.0,6000,569,1109282
12609300,00:00.0,5000,806,1109282
12661435,00:00.0,1000,611,1109282
12589492,00:00.0,7000,2073,1109282
12661468,00:00.0,47000,1309,1109282
12661435,00:00.0,8000,1422,1109282
12909707,00:00.0,1000,397,1109282
12717453,00:00.0,2000,460,1109282
12717453,00:00.0,6000,460,1109282
12866126,00:00.0,3000,1211,1109282
12661435,00:00.0,7000,879,1109282
12626036,00:00.0,25000,1323,1109282
12572414,00:00.0,24000,400,1109282
12619061,00:00.0,67000,583,1109282
12545948,00:00.0,29000,645,1109282
12545948,00:00.0,10000,645,1109282
12675056,00:00.0,1000,878,1109282
12572254,00:00.0,3000,846,1109282
12717608,00:00.0,8000,591,1109282
12619061,00:00.0,22000,412,1109282
12579276,00:00.0,1000,588,1109282
12698886,00:00.0,1000,420,1109282
12717772,00:00.0,2000,573,1109282
12661677,00:00.0,40000,588,1109282
12717522,00:00.0,10000,418,1109282
12677942,00:00.0,3000,571,1109282
12561038,00:00.0,1000,864,1109282
13103347,00:00.0,3000,515,1109282
13103347,00:00.0,3000,515,1109282
13103347,00:00.0,2000,515,1109282
13047503,00:00.0,2000,351,1109282
13103347,00:00.0,3000,515,1109282
12888764,00:00.0,5000,815,1109282
12740423,00:00.0,2000,610,1109282
12611081,00:00.0,60000,412,1109282
13008601,00:00.0,17000,358,1109282
12953609,00:00.0,27000,357,1109282
12866164,00:00.0,2000,575,1109282
12920292,00:00.0,2000,1176,1109282
12875709,00:00.0,2000,4735,1109282
12888764,00:00.0,4000,815,1109282
12829481,00:00.0,1000,817,1109282
12618435,00:00.0,1000,417,1109282
12537661,00:00.0,1000,949,1109282
12618435,00:00.0,1000,417,1109282
12618435,00:00.0,1000,417,1109282
12618435,00:00.0,1000,417,1109282
12677942,00:00.0,600,3544,1109282
12618435,00:00.0,1000,417,1109282
12618435,00:00.0,1000,417,1109282
12677942,00:00.0,1000,878,1109282
12677942,00:00.0,1000,878,1109282
12624857,00:00.0,1000,1324,1109282
12972691,00:00.0,2000,699,1109282
13054237,00:00.0,3000,492,1109282
13118442,00:00.0,2000,346,1109282
13085443,00:00.0,1000,676,1109282
13065369,00:00.0,26000,488,1109282
13065369,00:00.0,2000,488,1109282
12972450,00:00.0,1000,750,1109282
12932080,00:00.0,2000,517,1109282
12938539,00:00.0,35000,709,1109282
13150180,00:00.0,3000,534,1109282
12972691,00:00.0,5000,1127,1109282
13141703,00:00.0,5000,390,1109282
12938539,00:00.0,14000,709,1109282
13084635,00:00.0,1000,482,1109282
13008810,00:00.0,35000,358,1109282
13008665,00:00.0,1000,492,1109282
13122089,00:00.0,5000,737,1109282
13103564,00:00.0,20700,2852,1109282
13065348,00:00.0,4000,356,1109282
12678739,00:00.0,1000,589,1109282
13065348,00:00.0,10000,805,1109282
12972691,00:00.0,9000,1127,1109282
12953060,00:00.0,5000,704,1109282
13133396,00:00.0,4000,1080,1109282
13047814,00:00.0,20000,674,1109282
12938767,00:00.0,2000,1136,1109282
13008665,00:00.0,1000,695,1109282
13065348,00:00.0,9000,805,1109282
12678739,00:00.0,10000,589,1109282
12717608,00:00.0,6000,591,1109282
12972744,00:00.0,7000,488,1109282
13103705,00:00.0,3000,476,1109282
13065348,00:00.0,25000,356,1109282
13103705,00:00.0,10000,476,1109282
12972337,00:00.0,1000,697,1109282
13053265,00:00.0,2000,519,1109282
13027395,00:00.0,10000,501,1109282
12699365,00:00.0,10000,593,1109282
12595323,00:00.0,40000,569,1109282
12717608,00:00.0,15000,2086,1109282
12717406,00:00.0,1000,1318,1109282
12661733,00:00.0,2000,588,1109282
12595323,00:00.0,15000,569,1109282
12952130,00:00.0,1000,702,1109282
13008854,00:00.0,6000,503,1109282
12953059,00:00.0,5000,505,1109282
13122164,00:00.0,8000,512,1109282
13047933,00:00.0,300,2870,1109282
13122559,00:00.0,2000,486,1109282
13122559,00:00.0,8000,486,1109282
12992380,00:00.0,2000,500,1109282
13122190,00:00.0,1000,474,1109282
12545950,00:00.0,4000,894,1109282
13150126,00:00.0,15000,1987,1109282
13024509,00:00.0,1000,357,1109282
13102429,00:00.0,1000,740,1109282
13122193,00:00.0,1000,1083,1109282
13084651,00:00.0,5000,352,1109282
13085540,00:00.0,25000,352,1109282
12717608,00:00.0,9000,591,1109282
13021510,00:00.0,1000,490,1109282
13085540,00:00.0,24000,352,1109282
13047927,00:00.0,1000,351,1109282
13047838,00:00.0,6000,492,1109282
13008854,00:00.0,20000,503,1109282
12972592,00:00.0,30000,688,1109282
12532666,00:00.0,4000,448,1109282
12596521,00:00.0,1000,569,1109282
12972420,00:00.0,2000,354,1109282
12972420,00:00.0,2000,699,1109282
12937094,00:00.0,1000,773,1109282
13054157,00:00.0,1000,481,1109282
12661677,00:00.0,10000,588,1109282
12532666,00:00.0,6000,448,1109282
12698886,00:00.0,1000,1322,1109282
12532666,00:00.0,6000,637,1109282
13085540,00:00.0,46000,352,1109282
13122701,00:00.0,6000,346,1109282
12953560,00:00.0,1000,1134,1109282
13136854,00:00.0,17000,474,1109282
12532666,00:00.0,15000,637,1109282
12572106,00:00.0,5000,1261,1109282
12678712,00:00.0,3000,1309,1109282
12953060,00:00.0,3000,704,1109282
13104377,00:00.0,300,2852,1109282
13104117,00:00.0,5000,488,1109282
13150261,00:00.0,10000,548,1109282
13150261,00:00.0,4000,548,1109282
13150261,00:00.0,5000,548,1109282
13150126,00:00.0,6000,1987,1109282
13150126,00:00.0,6000,1987,1109282
12572211,00:00.0,1000,568,1109282
12625955,00:00.0,10000,585,1109282
12625911,00:00.0,10000,427,1109282
12643674,00:00.0,1000,601,1109282
12717756,00:00.0,7000,614,1109282
12583291,00:00.0,20000,1259,1109282
12643804,00:00.0,4000,601,1109282
12609300,00:00.0,1000,583,1109282
12596521,00:00.0,4000,1261,1109282
12578040,00:00.0,52000,568,1109282
12699365,00:00.0,11000,1322,1109282
12938526,00:00.0,2000,503,1109282
12572106,00:00.0,1000,557,1109282
13064489,00:00.0,4000,1110,1109282
13141443,00:00.0,1000,390,1109282
12717772,00:00.0,7000,573,1109282
12625944,00:00.0,1000,618,1109282
12573336,00:00.0,10000,646,1109282
12583265,00:00.0,2000,785,1109282
12609300,00:00.0,3000,808,1109282
12675056,00:00.0,1000,2159,1109282
12675056,00:00.0,1000,878,1109282
13150180,00:00.0,16000,534,1109282
12684086,00:00.0,1000,417,1109282
12699365,00:00.0,37000,420,1109282
12625955,00:00.0,3000,1324,1109282
12661713,00:00.0,8000,422,1109282
12593828,00:00.0,1000,1261,1109282
12619061,00:00.0,1000,583,1109282
12545862,00:00.0,2000,668,1109282
12609300,00:00.0,7000,2127,1109282
12661435,00:00.0,3000,879,1109282
12987335,00:00.0,2000,538,1109282
12972744,00:00.0,500,1892,1109282
12661435,00:00.0,3000,879,1109282
12987335,00:00.0,1000,1158,1109282
12545948,00:00.0,6000,645,1109282
13008829,00:00.0,40000,688,1109282
12545948,00:00.0,3000,645,1109282
12583265,00:00.0,20000,557,1109282
13150261,00:00.0,5000,548,1109282
12611134,00:00.0,5000,583,1109282
12938625,00:00.0,58000,517,1109282
13141703,00:00.0,5000,390,1109282
13122190,00:00.0,2000,474,1109282
12573336,00:00.0,2000,612,1109282
12609300,00:00.0,3000,1293,1109282
13054237,00:00.0,1000,492,1109282
13133294,00:00.0,1000,737,1109282
12953609,00:00.0,1000,1110,1109282
12990458,00:00.0,4000,538,1109282
13102429,00:00.0,2000,668,1109282
13103564,00:00.0,300,2852,1109282
12572106,00:00.0,3000,557,1109282
13104177,00:00.0,500,1870,1109282
12661435,00:00.0,3000,611,1109282
12678712,00:00.0,15000,571,1109282
12572106,00:00.0,4000,557,1109282
12595456,00:00.0,6000,400,1109282
12578040,00:00.0,112000,568,1109282
12545950,00:00.0,120000,894,1109282
12699365,00:00.0,54000,420,1109282
12609300,00:00.0,1000,806,1109282
12573336,00:00.0,1000,746,1109282
12595323,00:00.0,15000,569,1109282
12652616,00:00.0,4000,835,1109282
12578039,00:00.0,2000,557,1109282
12717608,00:00.0,60000,591,1109282
12717428,00:00.0,1000,477,1109282
12678598,00:00.0,2000,423,1109282
12583265,00:00.0,2000,785,1109282
12717406,00:00.0,5000,1315,1109282
12678712,00:00.0,6000,571,1109282
12583470,00:00.0,40000,568,1109282
12639922,00:00.0,3000,833,1109282
12661435,00:00.0,2000,706,1109282
12583225,00:00.0,18000,1368,1109282
12583225,00:00.0,15000,846,1109282
12583225,00:00.0,16000,846,1109282
12583265,00:00.0,3000,3401,1109282
13141713,00:00.0,4000,548,1109282
12596521,00:00.0,2000,569,1109282
12545420,00:00.0,1000,961,1109282
12717756,00:00.0,19000,614,1109282
12579276,00:00.0,1000,1368,1109282
12579276,00:00.0,2000,846,1109282
12661435,00:00.0,20000,611,1109282
12572414,00:00.0,5000,568,1109282
12717756,00:00.0,20000,614,1109282
12717772,00:00.0,4000,573,1109282
12572106,00:00.0,3000,557,1109282
12583265,00:00.0,4000,557,1109282
12678712,00:00.0,15000,571,1109282
12625944,00:00.0,1000,618,1109282
12611014,00:00.0,3000,2166,1109282
12561461,00:00.0,40000,864,1109282
12699259,00:00.0,13000,884,1109282
12625944,00:00.0,5000,889,1109282
12609300,00:00.0,5000,604,1109282
12561461,00:00.0,100000,864,1109282
12561461,00:00.0,110000,864,1109282
13098589,00:00.0,1000,348,1109282
12593828,00:00.0,1000,786,1109282
12609300,00:00.0,12000,1295,1109282
12565432,00:00.0,1000,612,1109282
12565432,00:00.0,1000,862,1109282
12619313,00:00.0,1000,583,1109282
12625955,00:00.0,3000,825,1109282
12699365,00:00.0,107000,420,1109282
12540308,00:00.0,4000,453,1109282
12583265,00:00.0,3000,1261,1109282
12540308,00:00.0,10000,453,1109282
12586687,00:00.0,24000,588,1109282
12678712,00:00.0,3000,571,1109282
12717772,00:00.0,15000,573,1109282
12661729,00:00.0,6000,1309,1109282
12545948,00:00.0,5000,645,1109282
12573336,00:00.0,4000,929,1109282
12972744,00:00.0,4000,354,1109282
12572254,00:00.0,1000,785,1109282
12583225,00:00.0,15000,846,1109282
13104377,00:00.0,6000,476,1109282
12972691,00:00.0,5000,699,1109282
12953609,00:00.0,1000,357,1109282
13150126,00:00.0,9000,831,1109282
12661468,00:00.0,250000,818,1109282
12717756,00:00.0,20000,614,1109282
12643674,00:00.0,2000,590,1109282
12643838,00:00.0,3000,590,1109282
12677942,00:00.0,4000,571,1109282
12678598,00:00.0,3000,933,1109282
12545931,00:00.0,3000,454,1109282
12678729,00:00.0,10000,1312,1109282
13150180,00:00.0,10000,749,1109282
12578040,00:00.0,88000,568,1109282
13141443,00:00.0,5000,390,1109282
13122164,00:00.0,1000,1831,1109282
12545420,00:00.0,7000,1555,1109282
12717608,00:00.0,7000,591,1109282
12717406,00:00.0,4000,2086,1109282
12583291,00:00.0,6000,1259,1109282
12678739,00:00.0,150000,589,1109282
12545420,00:00.0,12000,961,1109282
12699259,00:00.0,10000,1422,1109282
13133396,00:00.0,5000,486,1109282
12678598,00:00.0,3000,423,1109282
12678598,00:00.0,3000,423,1109282
12625955,00:00.0,3000,3572,1109282
12699365,00:00.0,5000,420,1109282
12711683,00:00.0,1000,2086,1109282
12595323,00:00.0,30000,569,1109282
12717406,00:00.0,2000,1318,1109282
12717406,00:00.0,2000,1318,1109282
12611081,00:00.0,1800,3491,1109282
12626014,00:00.0,100000,596,1109282
13133396,00:00.0,1000,486,1109282
12532351,00:00.0,1000,637,1109282
12595504,00:00.0,400000,788,1109282
12583225,00:00.0,8000,846,1109282
12572254,00:00.0,3000,846,1109282
12535788,00:00.0,2000,2370,1109282
12717608,00:00.0,15000,591,1109282
12572414,00:00.0,16000,400,1109282
12675056,00:00.0,2000,820,1109282
12626014,00:00.0,20000,596,1109282
12675690,00:00.0,300,3544,1109282
12678678,00:00.0,11000,612,1109282
12938592,00:00.0,6000,366,1109282
12938592,00:00.0,6000,366,1109282
12938592,00:00.0,5000,366,1109282
13027116,00:00.0,4000,528,1109282
13150180,00:00.0,2000,534,1109282
13084957,00:00.0,1000,482,1109282
13150192,00:00.0,10000,390,1109282
13104177,00:00.0,1000,348,1109282
13085291,00:00.0,14000,494,1109282
13008541,00:00.0,1000,358,1109282
13133419,00:00.0,3000,346,1109282
13150192,00:00.0,25000,390,1109282
13122190,00:00.0,5000,1107,1109282
13001819,00:00.0,1000,1118,1109282
12699259,00:00.0,10000,884,1109282
12532666,00:00.0,5000,448,1109282
12595323,00:00.0,15000,569,1109282
13085291,00:00.0,15000,494,1109282
13085291,00:00.0,2000,494,1109282
12678712,00:00.0,20000,571,1109282
12595273,00:00.0,3000,558,1109282
12565432,00:00.0,1000,646,1109282
12545420,00:00.0,14000,894,1109282
12579276,00:00.0,2000,588,1109282
12583265,00:00.0,4000,1261,1109282
12678678,00:00.0,6600,5012,1109282
12583265,00:00.0,30000,557,1109282
12579276,00:00.0,2000,588,1109282
12595323,00:00.0,15000,569,1109282
12717608,00:00.0,18000,591,1109282
12579276,00:00.0,2000,588,1109282
12537661,00:00.0,1000,660,1109282
12661677,00:00.0,15000,588,1109282
12678739,00:00.0,283000,589,1109282
12586687,00:00.0,5000,588,1109282
13122559,00:00.0,4000,486,1109282
12572414,00:00.0,80000,787,1109282
12572414,00:00.0,40000,787,1109282
12595323,00:00.0,5000,569,1109282
12625955,00:00.0,1000,2160,1109282
12643804,00:00.0,25000,601,1109282
12717406,00:00.0,3000,881,1109282
12625955,00:00.0,3000,825,1109282
12596521,00:00.0,1000,788,1109282
12532351,00:00.0,4000,637,1109282
12626014,00:00.0,7000,2094,1109282
12595323,00:00.0,5000,569,1109282
12532666,00:00.0,5000,637,1109282
12565432,00:00.0,1000,746,1109282
13008701,00:00.0,2000,1230,1109282
13084998,00:00.0,1000,1101,1109282
13084998,00:00.0,1000,1101,1109282
13084998,00:00.0,4000,676,1109282
12982666,00:00.0,3000,523,1109282
13084998,00:00.0,6000,676,1109282
12982666,00:00.0,3000,1125,1109282
12982666,00:00.0,5000,523,1109282
12982666,00:00.0,4000,523,1109282
12938633,00:00.0,8000,517,1109282
12545956,00:00.0,1000,1018,1109282
12678712,00:00.0,300,5012,1109282
13136854,00:00.0,5000,474,1109282
12950558,00:00.0,7000,491,1109282
13064489,00:00.0,21000,500,1109282
12953560,00:00.0,1000,1134,1109282
13118442,00:00.0,37000,346,1109282
13056075,00:00.0,1000,674,1109282
12561461,00:00.0,60000,864,1109282
12717608,00:00.0,13000,823,1109282
12579276,00:00.0,1000,1368,1109282
13064489,00:00.0,10000,500,1109282
13115174,00:00.0,2500,1862,1109282
12950558,00:00.0,10000,505,1109282
13104377,00:00.0,50000,348,1109282
12938650,00:00.0,5000,721,1109282
13140567,00:00.0,4000,1218,1109282
13140567,00:00.0,4000,1218,1109282
13140567,00:00.0,6000,759,1109282
13104377,00:00.0,42000,348,1109282
13000495,00:00.0,9000,358,1109282
13000495,00:00.0,12000,358,1109282
13000495,00:00.0,12000,358,1109282
13000495,00:00.0,12000,358,1109282
12938650,00:00.0,20000,721,1109282
12972765,00:00.0,2000,354,1109282
13047503,00:00.0,8000,351,1109282
12596521,00:00.0,2100,3405,1109282
13122164,00:00.0,1000,512,1109282
12992576,00:00.0,25000,502,1109282
13150261,00:00.0,1000,548,1109282
12938650,00:00.0,45000,721,1109282
12938650,00:00.0,60000,721,1109282
13085041,00:00.0,1000,352,1109282
13085041,00:00.0,6000,352,1109282
13150300,00:00.0,28000,390,1109282
12953609,00:00.0,3000,491,1109282
13150300,00:00.0,30000,390,1109282
12595456,00:00.0,18000,568,1109282
12972765,00:00.0,1500,1892,1109282
13008631,00:00.0,1000,530,1109282
13008631,00:00.0,7000,530,1109282
13085041,00:00.0,24000,352,1109282
13085041,00:00.0,27000,352,1109282
13085041,00:00.0,24000,352,1109282
13085041,00:00.0,18000,352,1109282
13085041,00:00.0,28000,352,1109282
12953609,00:00.0,30000,491,1109282
13008631,00:00.0,1000,1886,1109282
13065348,00:00.0,1000,488,1109282
13085291,00:00.0,5000,494,1109282
13085291,00:00.0,1000,494,1109282
13103564,00:00.0,800,4280,1109282
13103564,00:00.0,200,4280,1109282
13085291,00:00.0,6000,494,1109282
13103564,00:00.0,1000,476,1109282
13065348,00:00.0,1000,356,1109282
13008665,00:00.0,1000,492,1109282
13008665,00:00.0,2000,492,1109282
13008665,00:00.0,1000,492,1109282
13103564,00:00.0,1000,476,1109282
12953609,00:00.0,1000,693,1109282
13008665,00:00.0,3000,492,1109282
13008665,00:00.0,1000,492,1109282
12972337,00:00.0,4000,750,1109282
13008665,00:00.0,1000,492,1109282
13008665,00:00.0,1000,695,1109282
12972337,00:00.0,2000,486,1109282
12972337,00:00.0,1000,486,1109282
12938592,00:00.0,3000,1160,1109282
12972525,00:00.0,30000,1790,1109282
12990422,00:00.0,1000,717,1109282
13085291,00:00.0,22000,494,1109282
12951365,00:00.0,3000,491,1109282
12951365,00:00.0,1000,543,1109282
13085291,00:00.0,15000,494,1109282
13085291,00:00.0,12000,494,1109282
13085291,00:00.0,8000,494,1109282
12595506,00:00.0,1000,847,1109282
13122193,00:00.0,10000,474,1109282
12938625,00:00.0,3000,517,1109282
12868190,00:00.0,15000,1236,1109282
12953048,00:00.0,40000,491,1109282
13133419,00:00.0,9000,346,1109282
13047288,00:00.0,2000,692,1109282
12575391,00:00.0,300,3401,1109282
13065369,00:00.0,1000,488,1109282
12938625,00:00.0,6000,517,1109282
13008601,00:00.0,3000,492,1109282
13085291,00:00.0,4000,494,1109282
12963326,00:00.0,1000,699,1109282
13085291,00:00.0,4000,494,1109282
13085291,00:00.0,8000,494,1109282
13047461,00:00.0,6000,519,1109282
13082736,00:00.0,3000,482,1109282
13065348,00:00.0,1000,1171,1109282
13084998,00:00.0,6000,482,1109282
12937094,00:00.0,1000,366,1109282
12678739,00:00.0,50000,589,1109282
13082736,00:00.0,1000,796,1109282
13084998,00:00.0,18000,482,1109282
13065369,00:00.0,500,1912,1109282
13122559,00:00.0,15000,486,1109282
13104117,00:00.0,1000,488,1109282
12938729,00:00.0,1000,366,1109282
12938729,00:00.0,20000,503,1109282
13065369,00:00.0,5000,805,1109282
13085540,00:00.0,5000,352,1109282
13021510,00:00.0,1000,490,1109282
13122193,00:00.0,5000,665,1109282
13084651,00:00.0,2000,352,1109282
13027423,00:00.0,1000,693,1109282
12717608,00:00.0,40000,591,1109282
12594915,00:00.0,1000,847,1109282
13008601,00:00.0,3000,492,1109282
13027423,00:00.0,3000,693,1109282
13085388,00:00.0,5000,684,1109282
13141320,00:00.0,1000,534,1109282
13141320,00:00.0,2000,534,1109282
13085388,00:00.0,2000,1098,1109282
13085388,00:00.0,2000,1098,1109282
13065369,00:00.0,13000,356,1109282
12972675,00:00.0,45000,501,1109282
12698886,00:00.0,2000,575,1109282
12952972,00:00.0,2000,527,1109282
12952972,00:00.0,5000,527,1109282
13085540,00:00.0,10000,482,1109282
12972420,00:00.0,7000,1127,1109282
12784655,00:00.0,20000,1301,1109282
12972450,00:00.0,3000,750,1109282
12643838,00:00.0,3000,590,1109282
12717686,00:00.0,3000,1315,1109282
12717453,00:00.0,5000,460,1109282
12717756,00:00.0,1000,700,1109282
12678712,00:00.0,3000,3544,1109282
12643674,00:00.0,7000,601,1109282
12583291,00:00.0,2000,1259,1109282
12595442,00:00.0,2000,846,1109282
12595442,00:00.0,2000,846,1109282
12532666,00:00.0,200000,637,1109282
12595442,00:00.0,4000,846,1109282
12661677,00:00.0,20000,588,1109282
12572211,00:00.0,8000,568,1109282
12572414,00:00.0,17000,1259,1109282
12643674,00:00.0,1000,2114,1109282
12937102,00:00.0,1000,721,1109282
13122164,00:00.0,1000,512,1109282
12564054,00:00.0,11000,929,1109282
12583291,00:00.0,40000,1259,1109282
12596521,00:00.0,4000,788,1109282
12829481,00:00.0,5000,1312,1109282
12593828,00:00.0,1000,569,1109282
12698942,00:00.0,3000,616,1109282
12698942,00:00.0,3000,616,1109282
12717522,00:00.0,2000,418,1109282
12593828,00:00.0,1000,2075,1109282
12711683,00:00.0,1000,2086,1109282
12643737,00:00.0,1000,431,1109282
12589492,00:00.0,7000,2073,1109282
12572211,00:00.0,1000,1261,1109282
12593828,00:00.0,1000,1261,1109282
12681169,00:00.0,1000,1312,1109282
12681169,00:00.0,1000,1312,1109282
12681169,00:00.0,1000,1312,1109282
13084635,00:00.0,6000,482,1109282
12593828,00:00.0,2000,558,1109282
12583470,00:00.0,100000,568,1109282
12619313,00:00.0,2000,583,1109282
12595273,00:00.0,3000,1263,1109282
12595273,00:00.0,3000,1263,1109282
12595273,00:00.0,3000,1263,1109282
12583470,00:00.0,4000,568,1109282
12857320,00:00.0,900,3261,1109282
12938539,00:00.0,14000,709,1109282
13026995,00:00.0,1000,807,1109282
12784655,00:00.0,20000,1301,1109282
12843270,00:00.0,4000,398,1109282
13084635,00:00.0,1000,482,1109282
13122089,00:00.0,1000,737,1109282
12972510,00:00.0,5000,4326,1109282
13008810,00:00.0,12000,1816,1109282
13008810,00:00.0,12000,1115,1109282
13008810,00:00.0,40000,358,1109282
12937142,00:00.0,6000,773,1109282
13084635,00:00.0,3000,482,1109282
13027046,00:00.0,60000,357,1109282
13133294,00:00.0,1000,737,1109282
13141385,00:00.0,15000,749,1109282
13141385,00:00.0,24000,749,1109282
13141385,00:00.0,8000,749,1109282
13054237,00:00.0,7000,681,1109282
13027046,00:00.0,6000,357,1109282
13102429,00:00.0,5000,1198,1109282
13104177,00:00.0,3000,348,1109282
12992506,00:00.0,2000,515,1109282
13122089,00:00.0,6000,512,1109282
13027046,00:00.0,5000,357,1109282
13027046,00:00.0,2000,357,1109282
13008829,00:00.0,15000,492,1109282
13133294,00:00.0,2000,512,1109282
13065348,00:00.0,17000,356,1109282
13027046,00:00.0,1000,357,1109282
13102429,00:00.0,7200,2852,1109282
13027046,00:00.0,1000,357,1109282
13027046,00:00.0,28000,357,1109282
13027046,00:00.0,10000,357,1109282
12972537,00:00.0,5000,488,1109282
13027046,00:00.0,3000,357,1109282
13027046,00:00.0,9000,357,1109282
12938767,00:00.0,2000,503,1109282
12938495,00:00.0,7000,1158,1109282
12661375,00:00.0,33000,588,1109282
12938625,00:00.0,15000,517,1109282
12987335,00:00.0,1000,717,1109282
13061606,00:00.0,1000,488,1109282
12987335,00:00.0,3000,502,1109282
13061606,00:00.0,1000,356,1109282
13027046,00:00.0,10000,490,1109282
13027046,00:00.0,15000,490,1109282
13104117,00:00.0,6000,488,1109282
13027046,00:00.0,5000,490,1109282
13027046,00:00.0,5000,490,1109282
13027046,00:00.0,5000,490,1109282
13104377,00:00.0,21000,348,1109282
13008601,00:00.0,2000,492,1109282
12545420,00:00.0,6000,1555,1109282
12938625,00:00.0,12000,517,1109282
12938633,00:00.0,10000,517,1109282
12937094,00:00.0,1000,503,1109282
13122104,00:00.0,4000,1107,1109282
13440846,00:00.0,5000,637,1109282
13404134,00:00.0,2000,898,1109282
13397536,00:00.0,1000,458,1109282
13440238,00:00.0,3000,897,1109282
13440238,00:00.0,4000,897,1109282
13440238,00:00.0,1000,897,1109282
13459279,00:00.0,2000,660,1109282
13451361,00:00.0,21000,464,1109282
13421514,00:00.0,12000,643,1109282
13421453,00:00.0,6000,696,1109282
13404134,00:00.0,4000,898,1109282
13397536,00:00.0,4000,646,1109282
13502913,00:00.0,4000,943,1109282
13440238,00:00.0,14000,910,1109282
13440868,00:00.0,8000,464,1109282
13386027,00:00.0,27000,458,1109282
13451361,00:00.0,2000,464,1109282
13421502,00:00.0,1000,661,1109282
13407976,00:00.0,4000,465,1109282
13369870,00:00.0,15000,630,1109282
13215065,00:00.0,8000,1278,1109282
13231754,00:00.0,3000,400,1109282
13189210,00:00.0,3000,414,1109282
13190270,00:00.0,6000,1432,1109282
13176191,00:00.0,5000,864,1109282
